Food_code,Main_food_description,FII,FII score,,
75226103,"Peppers, hot, cooked, from canned, fat not added in cooking",-2.96031938,62.9295302,,
75226110,"Peppers, hot, cooked, NS as to form, fat added in cooking, NS as to type of fat",-3.31387997,70.03549,,
75226111,"Peppers, hot, cooked, from fresh, fat added in cooking, NS as to type of fat",-3.06191104,64.9713479,,
75226112,"Peppers, hot, cooked, from frozen, fat added in cooking, NS as to type of fat",-3.31387997,70.03549,,
75226113,"Peppers, hot, cooked, from canned, fat added in cooking, NS as to type of fat",-2.90766391,61.8712458,,
75226700,Pimiento,-3.05130015,64.7580873,,
75227099,"Radish, daikon, cooked, NS as to fat added in cooking",-0.25133205,8.48354424,,
75227100,"Radish, daikon, cooked, fat not added in cooking",-0.16791344,6.80697372,,
75227110,"Radish, daikon, cooked, fat added in cooking",-0.2702443,8.86364804,,
75228000,"Rutabaga, cooked, NS as to fat added in cooking",-1.64608249,36.5156292,,
75228010,"Rutabaga, cooked, fat not added in cooking",-1.6660099,36.9161358,,
75228020,"Rutabaga, cooked, fat added in cooking, NS as to type of fat",-1.649529,36.5848981,,
75228021,"Rutabaga, cooked, made with oil",-0.29298331,9.32066293,,
75228022,"Rutabaga, cooked, made with butter",-0.18952265,7.24128169,,
75228023,"Rutabaga, cooked, made with margarine",-0.30993075,9.66127726,,
75229009,"Salsify, cooked, NS as to fat added in cooking",-0.22118533,7.87764712,,
75229010,"Salsify, cooked, fat not added in cooking",-0.19019863,7.25486762,,
75229011,"Salsify, cooked, fat added in cooking",-0.22118533,7.87764712,,
75230000,"Sauerkraut, cooked, NS as to fat added in cooking",-0.23658842,8.18722269,,
75230010,"Sauerkraut, cooked, fat not added in cooking",-0.20581831,7.56879637,,
75230020,"Sauerkraut, cooked, fat added in cooking",-0.22160364,7.88605441,,
75231000,"Snowpea, cooked, NS as to form, NS as to fat added in cooking",-0.53854329,14.2559962,,
75231001,"Snowpea, cooked, from fresh, NS as to fat added in cooking",-0.62743938,16.0426547,,
75231002,"Snowpea, cooked, from frozen, NS as to fat added in cooking",-0.56337755,14.7551221,,
75231010,"Snowpea, cooked, NS as to form, fat not added in cooking",-0.46539535,12.7858484,,
75231011,"Snowpea, cooked, from fresh, fat not added in cooking",-0.56053066,14.6979046,,
75231012,"Snowpea, cooked, from frozen, fat not added in cooking",-0.49128498,13.3061855,,
75231020,"Snowpea, cooked, NS as to form, fat added in cooking, NS as to type of fat",-0.54647511,14.4154121,,
75231021,"Snowpea, cooked, from fresh, fat added in cooking, NS as to type of fat",-0.6353712,16.2020706,,
75231022,"Snowpea, cooked, from frozen, fat added in cooking, NS as to type of fat",-0.56364139,14.7604249,,
75231023,"Snowpea, cooked, NS as to form, made with oil",-0.40879816,11.6483423,,
75231024,"Snowpea, cooked, NS as to form, made with butter",-0.29862665,9.43408445,,
75231025,"Snowpea, cooked, NS as to form, made with margarine",-0.42615422,11.9971691,,
75231026,"Snowpea, cooked, from fresh, made with oil",-0.49769425,13.4350008,,
75231027,"Snowpea, cooked, from fresh, made with butter",-0.3872653,11.2155689,,
75231028,"Snowpea, cooked, from fresh, made with margarine",-0.51555171,13.7939051,,
75231029,"Snowpea, cooked, from frozen, made with oil",-0.40879816,11.6483423,,
75231030,"Snowpea, cooked, from frozen, made with butter",-0.29862665,9.43408445,,
75231031,"Snowpea, cooked, from frozen, made with margarine",-0.42615422,11.9971691,,
75232000,"Seaweed, dried",-1.37958564,31.1595008,,
75232050,"Seaweed, prepared with soy sauce",-0.37779338,11.0251995,,
75232100,"Seaweed, cooked, NS as to fat added in cooking",-0.51140746,13.7106128,,
75232110,"Seaweed, cooked, fat not added in cooking",-0.42372668,11.9483798,,
75232120,"Seaweed, cooked, fat added in cooking, NS as to type of fat",-0.51140746,13.7106128,,
75232121,"Seaweed, cooked, made with oil",-0.51140746,13.7106128,,
75232122,"Seaweed, cooked, made with butter",-0.38939683,11.2584088,,
75232123,"Seaweed, cooked, made with margarine",-0.52643552,14.0126509,,
75233000,"Squash, summer, yellow or green, cooked, NS as to form, NS as to fat added in cooking",-0.57039962,14.8962537,,
75233001,"Squash, summer, yellow or green, cooked, from fresh, NS as to fat added in cooking",-0.60363427,15.5642129,,
75233002,"Squash, summer, yellow or green, cooked, from frozen, NS as to fat added in cooking",-0.57861185,15.0613054,,
75233003,"Squash, summer, yellow or green, cooked, from canned, NS as to fat added in cooking",-0.37914535,11.0523718,,
75233010,"Squash, summer, yellow or green, cooked, NS as to form, fat not added in cooking",-0.55702346,14.6274158,,
75233011,"Squash, summer, yellow or green, cooked, from fresh, fat not added in cooking",-0.58547337,15.1992102,,
75233012,"Squash, summer, yellow or green, cooked, from frozen, fat not added in cooking",-0.57318407,14.9522163,,
75233013,"Squash, summer, yellow or green, cooked, from canned, fat not added in cooking",-0.35797294,10.6268427,,
75233020,"Squash, summer, yellow or green, cooked, NS as to form, fat added in cooking, NS as to type of fat",-0.56165971,14.7205965,,
75233021,"Squash, summer, yellow or green, cooked, from fresh, fat added in cooking, NS as to type of fat",-0.59489435,15.3885557,,
75233022,"Squash, summer, yellow or green, cooked, from frozen, fat added in cooking, NS as to type of fat",-0.58284989,15.1464826,,
75233023,"Squash, summer, yellow or green, cooked, from canned, fat added in cooking, NS as to type of fat",-0.37517116,10.9724973,,
75233024,"Squash, summer, yellow or green, cooked, NS as to form, made with oil",-0.19938157,7.43942892,,
75233025,"Squash, summer, yellow or green, cooked, NS as to form, made with butter",-0.11428318,5.72909761,,
75233026,"Squash, summer, yellow or green, cooked, NS as to form, made with margarine",-0.21381592,7.72953453,,
75233027,"Squash, summer, yellow or green, cooked, from fresh, made with oil",-0.648791,16.4717856,,
75233028,"Squash, summer, yellow or green, cooked, from fresh, made with butter",-0.55066503,14.4996223,,
75233029,"Squash, summer, yellow or green, cooked, from fresh, made with margarine",-0.25664826,8.59039104,,
75233030,"Squash, summer, yellow or green, cooked, from frozen, made with oil",-0.66284081,16.7541625,,
75233031,"Squash, summer, yellow or green, cooked, from frozen, made with butter",-0.57056298,14.8995368,,
75233032,"Squash, summer, yellow or green, cooked, from frozen, made with margarine",-0.24873108,8.43126919,,
75233033,"Squash, summer, yellow or green, cooked, from canned, made with oil",-0.41967168,11.8668813,,
75233034,"Squash, summer, yellow or green, cooked, from canned, made with butter",-0.33738187,10.2129977,,
75233035,"Squash, summer, yellow or green, cooked, from canned, made with margarine",-0.17363007,6.92186817,,
75233200,"Squash, spaghetti, cooked, NS as to fat added in cooking",-0.66025218,16.7021355,,
75233210,"Squash, spaghetti, cooked, fat added in cooking, NS as to type of fat",-0.65984178,16.6938872,,
75233220,"Squash, spaghetti, cooked, fat not added in cooking",-0.63216974,16.1377269,,
75233221,"Squash, spaghetti, cooked, made with oil",-0.23295707,8.11423879,,
75233222,"Squash, spaghetti, cooked, made with butter",-0.11961865,5.83633144,,
75233223,"Squash, spaghetti, cooked, made with margarine",-0.25124089,8.48171202,,
75234000,"Turnip, cooked, NS as to form, NS as to fat added in cooking",-0.17387492,6.92678909,,
75234001,"Turnip, cooked, from fresh, NS as to fat added in cooking",-0.17169554,6.88298734,,
75234002,"Turnip, cooked, from frozen, NS as to fat added in cooking",-0.17387492,6.92678909,,
75234003,"Turnip, cooked, from canned, NS as to fat added in cooking",-0.17387492,6.92678909,,
75234010,"Turnip, cooked, NS as to form, fat not added in cooking",-0.14766364,6.39998752,,
75234011,"Turnip, cooked, from fresh, fat not added in cooking",-0.14599174,6.36638513,,
75234012,"Turnip, cooked, from frozen, fat not added in cooking",-0.14766364,6.39998752,,
75234013,"Turnip, cooked, from canned, fat not added in cooking",-0.14599174,6.36638513,,
75234020,"Turnip, cooked, NS as to form, fat added in cooking, NS as to type of fat",-0.17387492,6.92678909,,
75234021,"Turnip, cooked, from fresh, fat added in cooking, NS as to type of fat",-0.17169554,6.88298734,,
75234022,"Turnip, cooked, from frozen, fat added in cooking, NS as to type of fat",-0.17387492,6.92678909,,
75234023,"Turnip, cooked, from canned, fat added in cooking, NS as to type of fat",-0.17169554,6.88298734,,
75234024,"Turnip, cooked, from canned, made with oil",-0.2308888,8.07267004,,
75234025,"Turnip, cooked, from canned, made with butter",-0.12158161,5.87578366,,
75234026,"Turnip, cooked, from canned, made with margarine",-0.24940105,8.44473442,,
75234027,"Turnip, cooked, from fresh, made with oil",-0.23302109,8.1155254,,
75234028,"Turnip, cooked, from fresh, made with butter",-0.1207975,5.86002428,,
75234029,"Turnip, cooked, from fresh, made with margarine",-0.25147322,8.48638159,,
75234030,"Turnip, cooked, from frozen, made with oil",-0.23276934,8.11046582,,
75234031,"Turnip, cooked, from frozen, made with butter",-0.12301744,5.90464138,,
75234032,"Turnip, cooked, from frozen, made with margarine",-0.25331397,8.52337738,,
75234033,"Turnip, cooked, NS as to form, made with oil",-0.2349381,8.15405412,,
75234034,"Turnip, cooked, NS as to form, made with butter",-0.12301744,5.90464138,,
75234035,"Turnip, cooked, NS as to form, made with margarine",-0.25331397,8.52337738,,
75235000,Water chestnut,-0.20310463,7.51425611,,
75235750,"Winter melon, cooked",-0.36689562,10.8061732,,
75236000,Yeast,-2.90527571,61.8232472,,
75236500,Yeast extract spread,-6.67121977,100,,
75301100,"Beans, lima and corn, cooked, NS as to fat added in cooking",-0.31266372,9.71620534,,
75301110,"Beans, lima and corn, cooked, fat not added in cooking",-0.29911887,9.44397713,,
75301120,"Beans, lima and corn, cooked, fat added in cooking, NS as to type of fat",-0.31663791,9.79607978,,
75301121,"Beans, lima and corn, cooked, made with oil",-0.31095024,9.68176728,,
75301122,"Beans, lima and corn, cooked, made with butter",-0.2071565,7.59569162,,
75301123,"Beans, lima and corn, cooked, made with margarine",-0.32810997,10.0266484,,
75302009,"Beans, string, green, with tomatoes, cooked, NS as to fat added in cooking",-0.22815573,8.01774009,,
75302010,"Beans, string, green, with tomatoes, cooked, fat not added in cooking",-0.34140677,10.2938912,,
75302011,"Beans, string, green, with tomatoes, cooked, fat added in cooking",-0.22815573,8.01774009,,
75302029,"Beans, string, green, with chickpeas, cooked, NS as to fat added in cooking",-0.29579673,9.37720777,,
75302030,"Beans, string, green, with chickpeas, cooked, fat not added in cooking",-0.34999349,10.4664695,,
75302031,"Beans, string, green, with chickpeas, cooked, fat added in cooking",-0.29579673,9.37720777,,
75302039,"Beans, string, green, with almonds, cooked, NS as to fat added in cooking",-0.38475585,11.1651331,,
75302040,"Beans, string, green, with almonds, cooked, fat not added in cooking",-0.48608944,13.2017639,,
75302045,"Beans, string, green, with almonds, cooked, fat added in cooking, NS as to type of fat",-0.51040976,13.6905607,,
75302046,"Beans, string, green, with almonds, cooked, made with oil",-0.45092301,12.4949792,,
75302047,"Beans, string, green, with almonds, cooked, made with butter",-0.32430642,9.95020354,,
75302048,"Beans, string, green, with almonds, cooked, made with margarine",-0.47124617,12.9034399,,
75302059,"Beans, string, green, with pinto beans, cooked, NS as to fat added in cooking",-0.31980956,9.85982443,,
75302060,"Beans, string, green, with pinto beans, cooked, fat not added in cooking",-0.40817405,11.6357988,,
75302061,"Beans, string, green, with pinto beans, cooked, fat added in cooking",-0.31980956,9.85982443,,
75302069,"Beans, string, green, with spaetzel, cooked, NS as to fat added in cooking",-0.2573824,8.60514597,,
75302070,"Beans, string, green, with spaetzel, cooked, fat not added in cooking",-0.34337031,10.333355,,
75302071,"Beans, string, green, with spaetzel, cooked, fat added in cooking",-0.2573824,8.60514597,,
75302080,"Bean salad, yellow and/or green string beans",-0.69975759,17.4961264,,
75302200,"Beans, string, green, with onions, NS as to fat added in cooking",-0.63415689,16.1776652,,
75302205,"Beans, string, green, with onions, cooked, fat not added in cooking",-0.18567663,7.1639832,,
75302210,"Beans, string, green, with onions, cooked, fat added in cooking, NS as to type of fat",-0.63415689,16.1776652,,
75302211,"Beans, string, green, with onions, cooked, made with oil",-0.28021864,9.06411511,,
75302212,"Beans, string, green, with onions, cooked, made with butter",-0.16043742,6.65671853,,
75302213,"Beans, string, green, with onions, cooked, made with margarine",-0.29926703,9.44695487,,
75302500,"Beans, string, green, and potatoes, cooked, NS as to fat added in cooking",-0.32118896,9.88754806,,
75302505,"Beans, string, green, and potatoes, cooked, fat not added in cooking",-0.20825231,7.61771554,,
75302510,"Beans, string, green, and potatoes, cooked, fat added in cooking, NS as to type of fat",-0.32118896,9.88754806,,
75302511,"Beans, string, green, and potatoes, cooked, made with oil",-0.3021704,9.50530773,,
75302512,"Beans, string, green, and potatoes, cooked, made with butter",-0.17808689,7.01144252,,
75302513,"Beans, string, green, and potatoes, cooked, made with margarine",-0.32193589,9.90255999,,
75303000,"Corn with peppers, red or green, cooked, NS as to fat added in cooking",-0.48897972,13.2598537,,
75303010,"Corn with peppers, red or green, cooked, fat not added in cooking",-0.47271563,12.9329734,,
75303020,"Corn with peppers, red or green, cooked, fat added in cooking, NS as to type of fat",-0.48897972,13.2598537,,
75303021,"Corn with peppers, red or green, cooked, made with oil",-0.35355253,10.538,,
75303022,"Corn with peppers, red or green, cooked, made with butter",-0.24209558,8.29790714,,
75303023,"Corn with peppers, red or green, cooked, made with margarine",-0.37176205,10.9039801,,
75306010,"Eggplant in tomato sauce, cooked, fat not added in cooking",-0.21130655,7.67910063,,
75306998,"Green peppers and onions, cooked, fat not added in cooking",-1.22519176,28.0564494,,
75306999,"Green peppers and onions, cooked, NS as to fat added in cooking",-0.2809673,9.07916189,,
75307000,"Green peppers and onions, cooked, fat added in cooking, NS as to type of fat",-1.21979371,27.9479579,,
75307001,"Green peppers and onions, cooked, made with oil",-0.33700748,10.205473,,
75307002,"Green peppers and onions, cooked, made with butter",-0.2348757,8.15279987,,
75307003,"Green peppers and onions, cooked, made with margarine",-0.35421423,10.5512991,,
75310990,"Classic mixed vegetables, cooked, from restaurant",-0.62191676,15.9316595,,
75311000,"Mixed vegetables, cooked, NS as to form, NS as to fat added in cooking",-0.52118725,13.9071697,,
75311002,"Mixed vegetables, cooked, from frozen, NS as to fat added in cooking",-0.52118725,13.9071697,,
75311003,"Mixed vegetables, cooked, from canned, NS as to fat added in cooking",-0.85596737,20.6356742,,
